disasterNumber,declarationDate,incidentType,declarationType,state,fyDeclared,incidentBeginDate,designatedArea_count,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incident_duration_days,is_ongoing,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp,total_disaster_cost,total_obligated,federal_obligated,avg_project_cost,applicant_count,project_count,large_project_count,small_project_count,has_debris,has_emergency,has_roads,has_water,has_buildings,has_utilities,has_parks
1831,2009-04-21T00:00:00.000Z,Severe Storm,DR,FL,2009,2009-03-26T00:00:00.000Z,23,1,0,1,1,40.0,0,3220613.51,2916598.19,304015.32,30341897.73,2877347.78,27051645.87,6984586.55,40547097.79,30341893.26,30341893.26,31174.52265227448,72.0,1297.0,157.0,1140.0,True,True,True,True,True,True,True
1832,2009-04-22T00:00:00.000Z,Severe Storm,DR,IN,2009,2009-03-08T00:00:00.000Z,16,1,0,0,1,6.0,0,2961606.39,2685781.9,275824.49,0.0,0.0,0.0,208629.0,3170235.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1833,2009-04-23T00:00:00.000Z,Severe Storm,DR,GA,2009,2009-03-26T00:00:00.000Z,47,1,0,1,1,18.0,0,4420415.46,4020055.64,400359.82,21240762.9,1922969.31,18615824.94,5450849.0,31112027.36,21240757.52,21240757.52,29142.59329875519,89.0,964.0,74.0,890.0,True,True,True,True,True,True,True
1834,2009-04-27T00:00:00.000Z,Tornado,DR,AR,2009,2009-04-09T00:00:00.000Z,5,1,0,1,1,0.0,0,1864525.69,1583637.41,280888.28,4704401.46,2875234.42,1768141.04,1280884.0,7849811.15,4704401.46,4704401.46,45830.08810218978,20.0,137.0,15.0,122.0,True,True,True,False,True,True,True
1835,2009-04-28T00:00:00.000Z,Severe Storm,DR,AL,2009,2009-03-25T00:00:00.000Z,21,1,0,1,1,9.0,0,2075746.91,1830940.6,244806.31,18067054.08,684326.01,16888048.74,1369212.95,21512013.939999998,18067054.87,18067054.87,18546.197937984496,76.0,1290.0,49.0,1241.0,True,True,True,True,True,True,True
1836,2009-05-08T00:00:00.000Z,Severe Storm,DR,AL,2009,2009-04-10T00:00:00.000Z,6,0,0,1,1,3.0,0,0.0,0.0,0.0,6100444.28,3010700.1,2801845.18,666076.0,6766520.28,6100444.3,6100444.3,52535.68071895425,57.0,153.0,24.0,129.0,True,True,True,False,True,True,True
1837,2009-05-12T00:00:00.000Z,Severe Storm,DR,MS,2009,2009-03-25T00:00:00.000Z,11,0,0,1,1,3.0,0,0.0,0.0,0.0,2643437.02,369934.49,2240380.53,195097.0,2838534.02,2643437.02,2643437.02,19114.14059782609,23.0,184.0,6.0,178.0,True,True,True,False,True,True,True
1838,2009-05-15T00:00:00.000Z,Severe Storm,DR,WV,2009,2009-05-03T00:00:00.000Z,11,1,0,1,1,36.0,0,13905805.19,13048600.38,857204.81,21409371.72,7864079.89,14067288.92,4283824.0,39599000.91,21381063.73,21381063.73,45857.469001996,42.0,501.0,70.0,431.0,True,True,True,True,True,True,True
1839,2009-05-15T00:00:00.000Z,Severe Storm,DR,TN,2009,2009-04-10T00:00:00.000Z,5,0,0,1,1,0.0,0,0.0,0.0,0.0,4546528.04,3299949.64,1185838.63,703135.0,5249663.04,4546528.04,4546528.04,104206.30517241379,20.0,58.0,18.0,40.0,True,True,True,False,True,True,True
1840,2009-05-27T00:00:00.000Z,Severe Storm,DR,FL,2009,2009-05-17T00:00:00.000Z,5,1,0,1,1,11.0,0,7382877.18,5906743.59,1476133.59,5187726.21,1903507.66,3068546.66,2530307.0,15100910.39,5187726.21,5187726.21,32729.53476190476,37.0,210.0,29.0,181.0,True,True,True,True,True,True,True
1841,2009-05-29T00:00:00.000Z,Severe Storm,DR,KY,2009,2009-05-03T00:00:00.000Z,24,1,0,1,1,17.0,0,15106854.42,13370790.11,1736064.31,32588079.77,3694476.84,27933778.17,6212268.35,53907202.54,32547308.88,32547308.88,25981.437055393588,50.0,1372.0,75.0,1297.0,True,True,True,False,True,True,True
1842,2009-06-03T00:00:00.000Z,Severe Storm,DR,AL,2009,2009-05-06T00:00:00.000Z,4,1,0,1,1,2.0,0,6501748.46,5943688.23,558060.23,3945262.25,540831.07,3165927.18,881798.0,11328808.71,3945262.25,3945262.25,19894.51835249042,24.0,261.0,10.0,251.0,True,True,True,True,True,True,True
1843,2009-06-11T00:00:00.000Z,Flood,DR,AK,2009,2009-04-28T00:00:00.000Z,8,1,0,1,1,33.0,0,5852701.19,2696850.42,3155850.77,19558149.68,4738750.9,14060646.74,3479110.0,28889960.87,19558149.68,19558149.68,116915.2536036036,28.0,222.0,41.0,181.0,True,True,True,True,True,True,True
1844,2009-06-16T00:00:00.000Z,Severe Storm,DR,SD,2009,2009-03-11T00:00:00.000Z,16,0,0,1,1,117.0,0,0.0,0.0,0.0,5301081.25,470689.31,4735723.71,793594.0,6094675.25,5301082.19,5301082.19,8559.159368165248,257.0,823.0,5.0,818.0,True,True,True,True,True,True,True
1845,2009-06-16T00:00:00.000Z,Severe Storm,DR,AR,2009,2009-04-27T00:00:00.000Z,38,0,0,1,1,26.0,0,0.0,0.0,0.0,9045503.16,436410.39,8584903.77,1374399.0,10419902.16,9039446.1,9039446.1,9737.996760904685,73.0,1238.0,14.0,1224.0,True,True,True,True,True,True,True
1846,2009-06-19T00:00:00.000Z,Fire,DR,OK,2009,2009-04-09T00:00:00.000Z,9,1,0,0,1,3.0,0,2055904.84,1798705.32,257199.52,0.0,0.0,0.0,198355.0,2254259.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1847,2009-06-19T00:00:00.000Z,Severe Storm,DR,MO,2009,2009-05-08T00:00:00.000Z,53,1,0,1,1,8.0,0,5417824.37,5010124.02,407700.35,27072334.75,5608318.67,20995181.77,7114907.0,39605066.120000005,27072334.75,27072334.75,48576.98377027027,194.0,740.0,71.0,669.0,True,True,True,False,True,True,True
1848,2009-06-24T00:00:00.000Z,Severe Storm,DR,KS,2009,2009-03-26T00:00:00.000Z,33,0,0,1,1,3.0,0,0.0,0.0,0.0,12436207.3,1616896.05,10567032.73,2065029.0,14501236.3,12436207.3,12436207.3,67717.6612295082,133.0,244.0,22.0,222.0,True,True,True,True,True,True,True
1849,2009-06-25T00:00:00.000Z,Severe Storm,DR,KS,2009,2009-04-25T00:00:00.000Z,28,0,0,1,1,21.0,0,0.0,0.0,0.0,11534817.8,1848282.71,9043559.23,1455392.0,12990209.8,11534911.55,11534911.55,17470.66104118993,184.0,874.0,35.0,839.0,True,True,True,True,True,True,True
1850,2009-07-02T00:00:00.000Z,Severe Storm,DR,IL,2009,2009-05-08T00:00:00.000Z,8,0,0,1,1,1.0,0,0.0,0.0,0.0,15612814.36,11771539.15,3883162.25,794466.0,16407280.36,15665103.6,15665103.6,42528.65754065041,114.0,492.0,47.0,445.0,True,True,True,False,True,True,True
1851,2009-07-13T00:00:00.000Z,Severe Storm,DR,TN,2009,2009-06-12T00:00:00.000Z,3,0,0,1,1,2.0,0,0.0,0.0,0.0,8931032.41,3599419.33,5299623.68,1308247.0,10239279.41,8931032.41,8931032.41,228795.76884615386,15.0,52.0,18.0,34.0,True,True,True,False,True,True,True
1852,2009-07-30T00:00:00.000Z,Severe Storm,DR,ME,2009,2009-06-18T00:00:00.000Z,9,0,0,1,1,20.0,0,0.0,0.0,0.0,2915456.44,147380.37,2766773.17,229235.0,3144691.44,2915456.44,2915456.44,10448.495403225807,79.0,372.0,6.0,366.0,True,True,True,True,True,True,True
1853,2009-07-31T00:00:00.000Z,Severe Storm,DR,NE,2009,2009-06-05T00:00:00.000Z,17,0,0,1,1,21.0,0,0.0,0.0,0.0,4491366.48,115396.42,4342179.14,410465.0,4901831.48,4491366.48,4491366.48,24301.411910569106,49.0,246.0,13.0,233.0,True,True,True,True,True,True,True
1854,2009-08-13T00:00:00.000Z,Severe Storm,DR,IA,2009,2009-07-10T00:00:00.000Z,1,0,0,1,1,0.0,0,0.0,0.0,0.0,6484641.68,834966.45,5443756.58,912871.0,7397512.68,6484641.68,6484641.68,113188.41342105262,10.0,76.0,18.0,58.0,True,True,False,False,True,True,True
1855,2009-08-14T00:00:00.000Z,Severe Storm,DR,KY,2009,2009-08-04T00:00:00.000Z,2,1,0,1,1,0.0,0,17693443.86,12307674.68,5385769.18,5883928.99,691116.89,4513565.65,4072594.0,27649966.85,5883928.99,5883928.99,41182.82654054054,32.0,185.0,18.0,167.0,True,True,True,False,True,True,True
1856,2009-08-21T00:00:00.000Z,Severe Storm,DR,TN,2009,2009-07-15T00:00:00.000Z,6,0,0,1,1,2.0,0,0.0,0.0,0.0,2203358.38,383569.5,1776744.36,185505.0,2388863.38,2203358.38,2203358.38,27322.082710280374,16.0,107.0,8.0,99.0,True,True,True,True,True,True,False
1857,2009-09-01T00:00:00.000Z,Severe Storm,DR,NY,2009,2009-08-08T00:00:00.000Z,6,1,0,1,1,2.0,0,4626437.19,4297309.99,329127.2,41582963.17,5359964.73,32175398.55,1007258.0,47216658.36,41582963.25,41582963.25,42450.372573189525,129.0,1298.0,116.0,1182.0,True,True,True,True,True,True,True
1858,2009-09-24T00:00:00.000Z,Severe Storm,DR,GA,2009,2009-09-18T00:00:00.000Z,23,1,0,1,1,20.0,0,58951222.09,51103383.71,7847838.38,79094216.7,7457302.56,70583904.39,27764486.0,165809924.79000002,79094223.79,79094223.79,50776.7819178744,112.0,2070.0,206.0,1864.0,True,True,True,True,True,True,True
1859,2009-09-29T00:00:00.000Z,Earthquake,DR,AS,2009,2009-09-29T00:00:00.000Z,5,1,0,1,1,7.0,0,22780503.01,18259342.0,4521161.01,94144289.11,33272376.92,58867918.92,9822639.74,126747431.86,94144283.14,94144283.14,590699.5125568182,28.0,176.0,54.0,122.0,True,True,True,True,True,True,True
1860,2009-09-30T00:00:00.000Z,Severe Storm,DR,KS,2009,2009-07-08T00:00:00.000Z,5,0,0,1,1,6.0,0,0.0,0.0,0.0,3143581.09,169848.37,2832828.06,463613.0,3607194.09,3143581.09,3143581.09,22871.207472527472,35.0,182.0,9.0,173.0,True,True,True,False,True,True,True
1861,2009-12-03T00:00:00.000Z,Severe Storm,DR,AR,2010,2009-10-29T00:00:00.000Z,38,0,0,1,1,10.0,0,0.0,0.0,0.0,15305769.72,622189.49,14604217.44,1217406.0,16523175.72,15306835.01,15306835.01,10876.55090715048,81.0,1874.0,16.0,1858.0,True,True,True,True,True,True,True
1862,2009-12-09T00:00:00.000Z,Severe Storm,DR,VA,2010,2009-11-11T00:00:00.000Z,12,0,0,1,1,5.0,0,0.0,0.0,0.0,7711083.63,4334273.77,2961035.2,1071884.0,8782967.629999999,7711083.63,7711083.63,32308.349174603176,28.0,315.0,35.0,280.0,True,True,True,True,True,True,True
1863,2009-12-10T00:00:00.000Z,Severe Storm,DR,LA,2010,2009-10-29T00:00:00.000Z,11,0,0,1,1,5.0,0,0.0,0.0,0.0,6310528.42,3015956.79,3118547.95,631452.15,6941980.57,6310528.75,6310528.75,25168.406987951807,40.0,332.0,28.0,304.0,True,True,True,True,True,True,True
1864,2009-12-16T00:00:00.000Z,Severe Storm,DR,NE,2010,2009-11-16T00:00:00.000Z,7,0,0,1,1,1.0,0,0.0,0.0,0.0,5125804.16,161232.94,4945531.0,572187.0,5697991.16,5125804.16,5125804.16,179756.19184210527,20.0,38.0,11.0,27.0,False,True,True,False,True,True,False
1865,2009-12-18T00:00:00.000Z,Severe Storm,DR,AK,2010,2009-10-06T00:00:00.000Z,1,0,0,1,1,5.0,0,0.0,0.0,0.0,3950737.77,832070.82,2805052.94,504725.0,4455462.77,3950737.77,3950737.77,100607.7871153846,5.0,52.0,19.0,33.0,True,True,True,True,True,True,True
1866,2009-12-22T00:00:00.000Z,Hurricane,DR,AL,2010,2009-11-09T00:00:00.000Z,2,0,0,1,1,1.0,0,0.0,0.0,0.0,4228940.04,796996.58,3157235.46,1485616.0,5714556.04,4228940.04,4228940.04,145974.14052631578,12.0,38.0,7.0,31.0,True,True,True,False,False,True,True
1867,2009-12-22T00:00:00.000Z,Severe Storm,DR,NJ,2010,2009-11-11T00:00:00.000Z,3,0,0,1,1,4.0,0,0.0,0.0,0.0,12182946.13,1412267.55,10483649.28,2708545.0,14891491.13,12182946.13,12182946.13,83669.69725388601,48.0,193.0,18.0,175.0,True,True,True,True,True,True,True
1868,2009-12-23T00:00:00.000Z,Severe Storm,DR,KS,2010,2009-11-14T00:00:00.000Z,3,0,0,1,1,2.0,0,0.0,0.0,0.0,19988438.27,28063.66,19824316.38,4996596.0,24985034.27,19988438.27,19988438.27,429371.84032258065,26.0,62.0,10.0,52.0,False,True,True,False,False,True,False
1869,2009-12-31T00:00:00.000Z,Severe Storm,DR,NY,2010,2009-11-12T00:00:00.000Z,2,0,0,1,1,2.0,0,0.0,0.0,0.0,17438357.78,1107909.3,15859192.35,309213.0,17747570.78,17438357.78,17438357.78,321316.77347222227,21.0,72.0,16.0,56.0,True,True,True,False,True,True,True
1870,2009-12-31T00:00:00.000Z,Severe Storm,DR,AL,2010,2009-12-12T00:00:00.000Z,14,0,0,1,1,6.0,0,0.0,0.0,0.0,19986986.22,337196.7,18978293.77,1672344.0,21659330.22,19986987.54,19986987.54,18754.77927608233,49.0,1409.0,58.0,1351.0,True,True,True,True,True,True,True
1871,2010-02-02T00:00:00.000Z,Severe Storm,DR,NC,2010,2009-12-18T00:00:00.000Z,14,0,0,1,1,7.0,0,0.0,0.0,0.0,18885702.86,13126074.12,5293596.93,1746827.0,20632529.86,18885702.86,18885702.86,100594.74136546186,79.0,249.0,41.0,208.0,True,True,True,False,True,True,True
1872,2010-02-04T00:00:00.000Z,Severe Storm,DR,AR,2010,2009-12-23T00:00:00.000Z,25,0,0,1,1,10.0,0,0.0,0.0,0.0,9308284.68,190531.08,9085444.01,1418762.0,10727046.68,9308283.83,9308283.83,12074.26894839338,63.0,1027.0,11.0,1016.0,True,True,True,True,True,True,True
1873,2010-02-05T00:00:00.000Z,Snowstorm,DR,NJ,2010,2009-12-19T00:00:00.000Z,7,0,0,1,1,1.0,0,0.0,0.0,0.0,13737974.24,13590235.23,147739.01,412057.48,14150031.72,13737974.24,13737974.24,37082.67617408907,414.0,494.0,59.0,435.0,False,True,True,False,True,False,False
1874,2010-02-16T00:00:00.000Z,Snowstorm,DR,VA,2010,2009-12-18T00:00:00.000Z,50,0,0,1,1,2.0,0,0.0,0.0,0.0,22887905.74,21001197.77,928081.94,4308099.0,27196004.74,22887905.74,22887905.74,71698.53914691943,130.0,422.0,80.0,342.0,True,True,True,False,True,True,True
1875,2010-02-19T00:00:00.000Z,Snowstorm,DR,MD,2010,2009-12-18T00:00:00.000Z,12,0,0,1,1,2.0,0,0.0,0.0,0.0,24581512.14,24433079.68,0.0,3397069.0,27978581.14,24581140.89,24581140.89,88064.01873655914,287.0,372.0,71.0,301.0,False,True,False,False,False,False,False
1876,2010-02-25T00:00:00.000Z,Severe Storm,DR,OK,2010,2009-12-24T00:00:00.000Z,54,0,0,1,1,1.0,0,0.0,0.0,0.0,18085951.67,5487552.17,12233957.76,3177806.11,21263757.78,18085951.79,18085951.79,29805.737167701867,185.0,805.0,59.0,746.0,True,True,True,False,True,True,True
1877,2010-02-25T00:00:00.000Z,Severe Storm,DR,IA,2010,2009-12-23T00:00:00.000Z,27,0,0,1,1,4.0,0,0.0,0.0,0.0,5996437.44,2749347.17,2986321.27,1505411.0,7501848.44,5996437.45,5996437.45,20129.52347715736,227.0,394.0,32.0,362.0,True,True,True,False,True,True,True
1878,2010-02-25T00:00:00.000Z,Severe Storm,DR,NE,2010,2009-12-22T00:00:00.000Z,58,0,0,1,1,17.0,0,0.0,0.0,0.0,6577021.37,3133357.82,3340563.19,54775.0,6631796.37,6575546.06,6575546.06,23369.865347593586,209.0,374.0,31.0,343.0,True,True,True,False,True,True,True
1879,2010-02-26T00:00:00.000Z,Severe Storm,DR,ND,2010,2010-01-20T00:00:00.000Z,26,0,0,1,1,5.0,0,0.0,0.0,0.0,12773947.54,112691.04,12518072.96,992229.0,13766176.54,12773947.540000001,12773947.540000001,209874.9264197531,13.0,81.0,30.0,51.0,False,True,False,False,False,True,False
1880,2010-03-02T00:00:00.000Z,Severe Storm,DR,IA,2010,2010-01-19T00:00:00.000Z,27,0,0,1,1,7.0,0,0.0,0.0,0.0,84281914.59,5984834.17,77280358.34,21711154.0,105993068.59,84281914.73,84281914.73,224429.29636,131.0,500.0,205.0,295.0,True,True,True,False,True,True,True
1881,2010-03-02T00:00:00.000Z,Snowstorm,DR,WV,2010,2009-12-18T00:00:00.000Z,18,0,0,1,1,2.0,0,0.0,0.0,0.0,2944843.15,2914471.35,35055.01,255138.0,3199981.15,2918124.75,2918124.75,27465.69838028169,89.0,142.0,19.0,123.0,True,True,False,False,True,True,True
1882,2010-03-03T00:00:00.000Z,Snowstorm,DR,DC,2010,2009-12-18T00:00:00.000Z,1,0,0,1,1,2.0,0,0.0,0.0,0.0,3536705.06,3536705.01,0.0,0.0,3536705.06,3531079.81,3531079.81,88973.71037735848,44.0,53.0,9.0,44.0,False,True,False,False,False,False,False
1883,2010-03-05T00:00:00.000Z,Severe Ice Storm,DR,OK,2010,2010-01-28T00:00:00.000Z,50,0,0,1,1,2.0,0,0.0,0.0,0.0,118162678.93,18463782.92,97604362.25,11516711.19,129679390.12,118162679.16,118162679.16,137611.5222368421,263.0,1140.0,193.0,947.0,True,True,True,False,True,True,True
1884,2010-03-08T00:00:00.000Z,Severe Storm,DR,CA,2010,2010-01-17T00:00:00.000Z,6,0,0,1,1,20.0,0,0.0,0.0,0.0,28014674.09,7457446.19,19002709.49,7574086.0,35588760.09,28020124.17,28020124.17,85510.13574074075,114.0,432.0,101.0,331.0,True,True,True,True,True,True,True
1885,2010-03-09T00:00:00.000Z,Severe Storm,DR,KS,2010,2009-12-22T00:00:00.000Z,51,0,0,1,1,17.0,0,0.0,0.0,0.0,15069225.02,609559.78,13830000.89,2350354.0,17419579.02,15069225.07,15069225.07,31389.280424528304,300.0,636.0,63.0,573.0,False,True,True,False,True,True,True
1886,2010-03-09T00:00:00.000Z,Severe Storm,DR,SD,2010,2009-12-23T00:00:00.000Z,15,0,0,1,1,4.0,0,0.0,0.0,0.0,874502.99,494573.42,365872.61,186548.0,1061050.99,874502.99,874502.99,12627.616630434783,77.0,92.0,2.0,90.0,False,True,False,False,True,True,False
1887,2010-03-10T00:00:00.000Z,Severe Storm,DR,SD,2010,2010-01-20T00:00:00.000Z,32,0,0,1,1,6.0,0,0.0,0.0,0.0,49059867.72,10667443.86,37848913.93,9243656.0,58303523.72,49059867.72,49059867.72,132327.386653144,52.0,493.0,249.0,244.0,True,True,False,False,True,True,True
1888,2010-03-18T00:00:00.000Z,Severe Storm,DR,AZ,2010,2010-01-18T00:00:00.000Z,14,0,0,1,1,4.0,0,0.0,0.0,0.0,6758605.82,2873721.74,3526341.04,1046453.3,7805059.12,6758605.82,6758605.82,27025.99350453172,47.0,331.0,27.0,304.0,True,True,True,True,True,True,True
1889,2010-03-23T00:00:00.000Z,Snowstorm,DR,NJ,2010,2010-02-05T00:00:00.000Z,7,0,0,1,1,1.0,0,0.0,0.0,0.0,14025375.64,13675672.08,349703.56,2004623.0,16029998.64,14025375.64,14025375.64,34258.93106227106,404.0,546.0,59.0,487.0,True,True,True,False,True,True,True
1890,2010-03-24T00:00:00.000Z,Severe Storm,DR,DC,2010,2010-02-05T00:00:00.000Z,1,0,0,1,1,6.0,0,0.0,0.0,0.0,7638439.83,5962927.88,1647693.95,0.0,7638439.83,7638439.83,7638439.83,134011.79802631578,51.0,76.0,24.0,52.0,True,True,False,False,True,False,True
1891,2010-03-25T00:00:00.000Z,Severe Storm,DR,ME,2010,2010-02-23T00:00:00.000Z,5,0,0,1,1,7.0,0,0.0,0.0,0.0,5295215.58,2994439.09,2296845.57,224743.0,5519958.58,5295215.58,5295215.58,13870.319882121808,108.0,509.0,12.0,497.0,True,True,True,False,True,True,True
1892,2010-03-29T00:00:00.000Z,Severe Storm,DR,NH,2010,2010-02-23T00:00:00.000Z,6,0,0,1,1,8.0,0,0.0,0.0,0.0,6841093.22,3508574.92,3330433.2,894520.0,7735613.22,6841093.22,6841093.22,21769.41646778043,131.0,419.0,18.0,401.0,True,True,True,False,True,True,True
1893,2010-03-29T00:00:00.000Z,Severe Storm,DR,WV,2010,2010-03-12T00:00:00.000Z,6,1,0,1,1,28.0,0,4373420.87,4052960.37,320460.5,5802632.98,685746.08,5090363.81,1057567.0,11233620.850000001,5802633.0,5802633.0,29387.446566037735,27.0,265.0,24.0,241.0,True,True,True,False,True,True,True
1894,2010-03-29T00:00:00.000Z,Severe Storm,DR,RI,2010,2010-03-12T00:00:00.000Z,5,1,0,1,1,31.0,0,37132716.72,33983726.63,3148990.09,25963715.03,6402863.88,19313520.76,2197433.0,65293864.75,25960642.71,25960642.71,39497.50256164383,108.0,730.0,65.0,665.0,True,True,True,True,True,True,True
1895,2010-03-29T00:00:00.000Z,Severe Storm,DR,MA,2010,2010-03-12T00:00:00.000Z,7,1,0,1,1,45.0,0,58954565.86,56928024.52,2026541.34,25084370.59,12005581.82,12858213.19,10908419.35,94947355.8,25084370.68,25084370.68,25066.543303303304,212.0,1332.0,103.0,1229.0,True,True,True,True,True,True,True
1896,2010-03-31T00:00:00.000Z,Snowstorm,DR,DE,2010,2010-02-05T00:00:00.000Z,3,0,0,1,1,6.0,0,0.0,0.0,0.0,9201061.54,7699691.39,1449413.9,208855.0,9409916.54,9201061.540000001,9201061.540000001,34404.06672222222,186.0,360.0,33.0,327.0,True,True,True,False,True,True,True
1897,2010-04-02T00:00:00.000Z,Severe Storm,DR,NJ,2010,2010-03-12T00:00:00.000Z,16,1,0,1,1,34.0,0,16839844.02,15323835.76,1516008.26,31525292.67,17244437.8,13437260.92,8070040.93,56435177.62,31525292.7,31525292.7,28120.634406438632,378.0,1491.0,121.0,1370.0,True,True,True,True,True,True,True
1898,2010-04-16T00:00:00.000Z,Snowstorm,DR,PA,2010,2010-02-05T00:00:00.000Z,27,0,0,1,1,6.0,0,0.0,0.0,0.0,44167865.22,43098114.71,472495.05,4954255.0,49122120.22,44167865.22,44167865.22,28177.089088729015,1615.0,2085.0,154.0,1931.0,True,True,True,False,True,True,True
1899,2010-04-16T00:00:00.000Z,Severe Storm,DR,NY,2010,2010-03-13T00:00:00.000Z,9,0,0,1,1,18.0,0,0.0,0.0,0.0,87911844.27,68534479.64,16630163.72,14575777.0,102487621.27,87911502.6,87911502.6,90599.2397439876,256.0,1289.0,120.0,1169.0,True,True,True,True,True,True,True
1900,2010-04-19T00:00:00.000Z,Flood,DR,MN,2010,2010-03-01T00:00:00.000Z,28,0,0,1,1,56.0,0,0.0,0.0,0.0,12721044.7,3924565.83,8451254.62,1807555.0,14528599.7,12739008.46,12739008.46,23561.828184357542,261.0,716.0,39.0,677.0,True,True,True,True,True,True,True
1901,2010-04-21T00:00:00.000Z,Severe Storm,DR,ND,2010,2010-04-01T00:00:00.000Z,13,0,0,1,1,2.0,0,0.0,0.0,0.0,26651652.74,2688684.29,23791745.3,2836942.0,29488594.74,26651652.740000002,26651652.740000002,645260.193090909,13.0,55.0,28.0,27.0,True,True,True,False,False,True,False
1902,2010-04-21T00:00:00.000Z,Flood,DR,NE,2010,2010-03-06T00:00:00.000Z,37,0,0,1,1,28.0,0,0.0,0.0,0.0,3112391.72,84434.32,2980646.75,23471.0,3135862.72,3112391.7199999997,3112391.7199999997,23759.11051724138,69.0,174.0,15.0,159.0,True,True,True,True,False,True,True
1903,2010-04-23T00:00:00.000Z,Snowstorm,DR,WV,2010,2010-02-05T00:00:00.000Z,20,0,0,1,1,6.0,0,0.0,0.0,0.0,3302658.43,3195592.7,108699.81,372956.0,3675614.43,3282733.12,3282733.12,22596.676237113403,111.0,194.0,10.0,184.0,True,True,True,False,True,True,True
1904,2010-04-23T00:00:00.000Z,Severe Storm,DR,CT,2010,2010-03-12T00:00:00.000Z,5,1,0,1,1,66.0,0,5283702.22,4941144.26,342557.96,9398848.44,3791545.17,5289868.47,683397.0,15365947.66,9398851.2,9398851.2,30728.70575308642,70.0,405.0,30.0,375.0,True,True,True,True,True,True,True
1905,2010-04-27T00:00:00.000Z,Snowstorm,DR,VA,2010,2010-02-05T00:00:00.000Z,38,0,0,1,1,6.0,0,0.0,0.0,0.0,27888157.43,22477506.98,4595584.54,3401021.0,31289178.43,27888157.43,27888157.43,68951.8166977612,113.0,536.0,76.0,460.0,True,True,True,False,True,True,True
1906,2010-04-29T00:00:00.000Z,Severe Storm,DR,MS,2010,2010-04-23T00:00:00.000Z,9,1,0,1,1,1.0,0,4273071.42,3672435.69,600635.73,5648118.08,1734213.42,3693711.26,1874578.0,11795767.5,5648118.08,5648118.08,40872.76,33.0,153.0,12.0,141.0,True,True,True,False,True,True,True
1907,2010-04-30T00:00:00.000Z,Flood,DR,ND,2010,2010-02-26T00:00:00.000Z,30,0,0,1,1,139.0,0,0.0,0.0,0.0,19679317.4,2022028.66,15871712.34,58901.0,19738218.4,19679318.14,19679318.14,22252.577309991462,94.0,1171.0,60.0,1111.0,True,True,True,True,True,True,True
1908,2010-05-03T00:00:00.000Z,Severe Storm,DR,AL,2010,2010-04-24T00:00:00.000Z,3,1,0,1,1,1.0,0,1549737.37,1271585.7,278151.67,7358685.38,5139044.56,2016055.82,931412.0,9839834.75,7358685.38,7358685.38,108321.92344444444,24.0,90.0,16.0,74.0,True,True,True,False,True,True,True
1909,2010-05-04T00:00:00.000Z,Severe Storm,DR,TN,2010,2010-04-30T00:00:00.000Z,49,1,0,1,1,18.0,0,169303511.72,146829691.09,22473820.63,245881944.82,61318428.82,178350444.0,64806420.55,479991877.09,245908060.47,245908060.47,53220.2371607108,273.0,5121.0,353.0,4768.0,True,True,True,True,True,True,True
1910,2010-05-06T00:00:00.000Z,Snowstorm,DR,MD,2010,2010-02-05T00:00:00.000Z,22,0,0,1,1,6.0,0,0.0,0.0,0.0,59386940.85,55541372.77,3798837.29,5042587.0,64429527.85,59386940.85,59386940.85,68532.63052722558,609.0,1157.0,165.0,992.0,True,True,True,False,True,True,True
1911,2010-05-07T00:00:00.000Z,Earthquake,DR,CA,2010,2010-04-04T00:00:00.000Z,1,0,0,1,1,91.0,0,0.0,0.0,0.0,26687516.62,2482997.77,22948703.39,2477129.75,29164646.37,26687516.57,26687516.57,178804.82441624365,26.0,197.0,92.0,105.0,True,True,True,True,True,True,True
1912,2010-05-11T00:00:00.000Z,Severe Storm,DR,KY,2010,2010-05-01T00:00:00.000Z,83,1,0,1,1,31.0,0,20784629.22,17774255.03,3010374.19,22537694.93,2124005.07,19878091.74,7554240.74,50876564.89,22537691.32,22537691.32,10928.387052173912,175.0,2300.0,37.0,2263.0,True,True,True,True,True,True,True
1913,2010-05-12T00:00:00.000Z,Severe Storm,DR,NH,2010,2010-03-14T00:00:00.000Z,2,0,0,1,1,17.0,0,0.0,0.0,0.0,2489369.98,405170.18,2081702.18,402888.0,2892257.98,2489369.98,2489369.98,26546.61816,40.0,125.0,6.0,119.0,True,True,True,False,True,True,True
1914,2010-05-13T00:00:00.000Z,Severe Storm,DR,SD,2010,2010-04-02T00:00:00.000Z,3,0,0,1,1,0.0,0,0.0,0.0,0.0,1862942.69,332136.52,1524356.34,418576.0,2281518.69,1862942.69,1862942.69,206814.47166666668,3.0,12.0,8.0,4.0,False,True,False,False,False,True,False
